,Date -Sampled-,Sample Site,Mod-ASP,ASP -ug/g-,County,Sample Type,Latitude,Longitude,Zone
1626,2016-02-07,"CDFG Trawl Block 115, Klamath",,3.9,Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,
1627,2016-02-07,"CDFG Trawl Block 115, Klamath",,10.0,Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,
1628,2016-02-07,"CDFG Trawl Block 115, Klamath",,14.0,Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,
1629,2016-02-07,"CDFG Trawl Block 115, Klamath",,10.0,Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,
1630,2016-02-10,"CDFG Trawl Block 249, Ft Bragg",,21.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1631,2016-02-10,"CDFG Trawl Block 249, Ft Bragg",,18.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1632,2016-02-10,"CDFG Trawl Block 249, Ft Bragg",,32.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1633,2016-02-10,"CDFG Trawl Block 249, Ft Bragg",,28.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1634,2016-02-10,"CDFG Trawl Block 249, Ft Bragg",,71.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1635,2016-02-10,"CDFG Trawl Block 249, Ft Bragg",,9.6,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1636,2016-02-10,"CDFG Trawl Block 402, Pt Arena",,15.0,Mendocino,"Crab, Dungeness, viscera",38.91745,-123.74987,
1637,2016-02-10,"CDFG Trawl Block 402, Pt Arena",,9.4,Mendocino,"Crab, Dungeness, viscera",38.91745,-123.74987,
1638,2016-02-10,"CDFG Trawl Block 402, Pt Arena",,93.0,Mendocino,"Crab, Dungeness, viscera",38.91745,-123.74987,
1639,2016-02-10,"CDFG Trawl Block 402, Pt Arena",,48.0,Mendocino,"Crab, Dungeness, viscera",38.91745,-123.74987,
1640,2016-02-10,"CDFG Trawl Block 402, Pt Arena",,24.0,Mendocino,"Crab, Dungeness, viscera",38.91745,-123.74987,
1641,2016-02-10,"CDFG Trawl Block 402, Pt Arena",,21.0,Mendocino,"Crab, Dungeness, viscera",38.91745,-123.74987,
1642,2016-02-12,"CDFG Trawl Block 127, Stone L.",,34.0,Humboldt,"Crab, Dungeness, viscera",41.253332,-124.245253,
1643,2016-02-12,"CDFG Trawl Block 127, Stone L.",,34.0,Humboldt,"Crab, Dungeness, viscera",41.253332,-124.245253,
1644,2016-02-12,"CDFG Trawl Block 133, Trinidad",,27.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1645,2016-02-12,"CDFG Trawl Block 133, Trinidad",,8.5,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1646,2016-02-12,"CDFG Trawl Block 127, Stone L.",,31.0,Humboldt,"Crab, Dungeness, viscera",41.253332,-124.245253,
1647,2016-02-12,"CDFG Trawl Block 127, Stone L.",,15.0,Humboldt,"Crab, Dungeness, viscera",41.253332,-124.245253,
1648,2016-02-12,"CDFG Trawl Block 133, Trinidad",,36.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1649,2016-02-12,"CDFG Trawl Block 133, Trinidad",,9.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1650,2016-02-12,"CDFG Trawl Block 127, Stone L.",,6.8,Humboldt,"Crab, Dungeness, viscera",41.253332,-124.245253,
1651,2016-02-12,"CDFG Trawl Block 127, Stone L.",,25.0,Humboldt,"Crab, Dungeness, viscera",41.253332,-124.245253,
1652,2016-02-12,"CDFG Trawl Block 133, Trinidad",,32.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1653,2016-02-12,"CDFG Trawl Block 133, Trinidad",,13.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1659,2016-02-16,"CDFG Trawl Block 249, Ft Bragg",,17.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1660,2016-02-16,"CDFG Trawl Block 249, Ft Bragg",,46.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1661,2016-02-16,"CDFG Trawl Block 249, Ft Bragg",,19.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1662,2016-02-16,"CDFG Trawl Block 249, Ft Bragg",,83.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1663,2016-02-16,"CDFG Trawl Block 249, Ft Bragg",,13.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1664,2016-02-16,"CDFG Trawl Block 249, Ft Bragg",,7.7,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1688,2016-02-20,"CDFG Trawl Block 133, Trinidad",,11.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1689,2016-02-20,"CDFG Trawl Block 133, Trinidad",,14.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1690,2016-02-20,"CDFG Trawl Block 133, Trinidad",,30.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1691,2016-02-20,"CDFG Trawl Block 133, Trinidad",,14.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1692,2016-02-20,"CDFG Trawl Block 133, Trinidad",,21.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1693,2016-02-20,"CDFG Trawl Block 133, Trinidad",,9.9,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1694,2016-02-20,"CDFG Trawl Block 133, Trinidad",,7.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1695,2016-02-20,"CDFG Trawl Block 133, Trinidad",,8.3,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1696,2016-02-20,"CDFG Trawl Block 133, Trinidad",,7.5,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1697,2016-02-20,"CDFG Trawl Block 133, Trinidad",,24.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1698,2016-02-20,"CDFG Trawl Block 133, Trinidad",,18.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1699,2016-02-20,"CDFG Trawl Block 133, Trinidad",,25.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1700,2016-02-20,"CDFG Trawl Block 431, Bodega",,4.6,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1701,2016-02-20,"CDFG Trawl Block 431, Bodega",,15.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1702,2016-02-20,"CDFG Trawl Block 431, Bodega",,3.3,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1703,2016-02-20,"CDFG Trawl Block 431, Bodega",,3.7,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1704,2016-02-20,"CDFG Trawl Block 431, Bodega",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1705,2016-02-20,"CDFG Trawl Block 431, Bodega",,3.2,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1706,2016-02-20,"CDFG Trawl Block 422, Carmet",,13.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1707,2016-02-20,"CDFG Trawl Block 422, Carmet",,4.6,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1708,2016-02-20,"CDFG Trawl Block 423, Carmet",,35.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1709,2016-02-20,"CDFG Trawl Block 423, Carmet",,4.1,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1710,2016-02-20,"CDFG Trawl Block 423, Carmet",,4.4,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1711,2016-02-20,"CDFG Trawl Block 423, Carmet",,4.7,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1712,2016-02-20,"CDFG Trawl Block 414, Ft Ross",,24.0,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1713,2016-02-20,"CDFG Trawl Block 414, Ft Ross",,5.3,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1714,2016-02-20,"CDFG Trawl Block 414, Ft Ross",,7.7,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1715,2016-02-20,"CDFG Trawl Block 414, Ft Ross",,16.0,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1716,2016-02-20,"CDFG Trawl Block 414, Ft Ross",,6.1,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1717,2016-02-20,"CDFG Trawl Block 414, Ft Ross",,5.0,Sonoma,"Crab, Dungeness, viscera",38.525106,-123.280086,
1718,2016-02-21,Point Arena,,35.0,Mendocino,"Crab, Dungeness, viscera",,,
1719,2016-02-21,Point Arena,,19.0,Mendocino,"Crab, Dungeness, viscera",,,
1720,2016-02-21,Point Arena,,8.0,Mendocino,"Crab, Dungeness, viscera",,,
1721,2016-02-21,Point Arena,,85.0,Mendocino,"Crab, Dungeness, viscera",,,
1722,2016-02-21,Point Arena,,15.0,Mendocino,"Crab, Dungeness, viscera",,,
1723,2016-02-21,Point Arena,,36.0,Mendocino,"Crab, Dungeness, viscera",,,
1724,2016-02-23,"CDFG Trawl Block 249, Ft Bragg",,15.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1725,2016-02-23,"CDFG Trawl Block 249, Ft Bragg",,12.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1726,2016-02-23,"CDFG Trawl Block 249, Ft Bragg",,35.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1727,2016-02-23,"CDFG Trawl Block 249, Ft Bragg",,19.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1728,2016-02-23,"CDFG Trawl Block 249, Ft Bragg",,37.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1729,2016-02-23,"CDFG Trawl Block 249, Ft Bragg",,55.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1742,2016-02-27,"CDFG Trawl Block 431, Bodega",,2.6,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1743,2016-02-27,"CDFG Trawl Block 431, Bodega",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1744,2016-02-27,"CDFG Trawl Block 431, Bodega",,7.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1745,2016-02-27,"CDFG Trawl Block 431, Bodega",,5.2,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1746,2016-02-27,"CDFG Trawl Block 431, Bodega",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1747,2016-02-27,"CDFG Trawl Block 431, Bodega",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,
1748,2016-02-27,"CDFG Trawl Block 422, Carmet",,27.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1749,2016-02-27,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1750,2016-02-27,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1751,2016-02-27,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1752,2016-02-27,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1753,2016-02-27,"CDFG Trawl Block 422, Carmet",,8.6,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1754,2016-02-29,"CDFG Trawl Block 133, Trinidad",,56.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1755,2016-02-29,"CDFG Trawl Block 133, Trinidad",,36.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1756,2016-02-29,"CDFG Trawl Block 133, Trinidad",,8.3,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1757,2016-02-29,"CDFG Trawl Block 133, Trinidad",,27.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1758,2016-02-29,"CDFG Trawl Block 133, Trinidad",<,2.5,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1759,2016-02-29,"CDFG Trawl Block 133, Trinidad",,18.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1760,2016-02-29,"CDFG Trawl Block 133, Trinidad",,25.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1761,2016-02-29,"CDFG Trawl Block 133, Trinidad",,21.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1762,2016-02-29,"CDFG Trawl Block 133, Trinidad",,9.8,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1763,2016-02-29,"CDFG Trawl Block 133, Trinidad",,37.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1764,2016-02-29,"CDFG Trawl Block 133, Trinidad",,82.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1765,2016-02-29,"CDFG Trawl Block 133, Trinidad",,2.8,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1772,2016-03-08,"CDFG Trawl Block 423, Carmet",,38.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1773,2016-03-08,"CDFG Trawl Block 423, Carmet",,10.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1774,2016-03-08,"CDFG Trawl Block 423, Carmet",,29.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1775,2016-03-08,"CDFG Trawl Block 423, Carmet",,18.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1776,2016-03-08,"CDFG Trawl Block 423, Carmet",,19.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1777,2016-03-08,"CDFG Trawl Block 423, Carmet",,8.1,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1778,2016-03-10,"CDFG Trawl Block 408, Gualala",,6.9,Mendocino,"Crab, Dungeness, viscera",38.746784,-123.583706,
1779,2016-03-10,"CDFG Trawl Block 408, Gualala",,13.0,Mendocino,"Crab, Dungeness, viscera",38.746784,-123.583706,
1780,2016-03-10,"CDFG Trawl Block 408, Gualala",,14.0,Mendocino,"Crab, Dungeness, viscera",38.746784,-123.583706,
1781,2016-03-10,"CDFG Trawl Block 408, Gualala",,14.0,Mendocino,"Crab, Dungeness, viscera",38.746784,-123.583706,
1782,2016-03-10,"CDFG Trawl Block 408, Gualala",,9.9,Mendocino,"Crab, Dungeness, viscera",38.746784,-123.583706,
1783,2016-03-10,"CDFG Trawl Block 408, Gualala",,4.5,Mendocino,"Crab, Dungeness, viscera",38.746784,-123.583706,
1796,2016-03-16,"CDFG Trawl Block 422, Carmet",,7.1,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1797,2016-03-16,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1798,2016-03-16,"CDFG Trawl Block 423, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1799,2016-03-16,"CDFG Trawl Block 423, Carmet",,13.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1800,2016-03-16,"CDFG Trawl Block 423, Carmet",,28.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1801,2016-03-16,"CDFG Trawl Block 423, Carmet",,14.0,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1802,2016-03-16,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1803,2016-03-16,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,
1804,2016-03-16,"CDFG Trawl Block 423, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1805,2016-03-16,"CDFG Trawl Block 423, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1806,2016-03-16,"CDFG Trawl Block 423, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1807,2016-03-16,"CDFG Trawl Block 423, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.42264,-123.236138,
1808,2016-03-17,"CDFG Trawl Block 274, Manchest",,12.0,Mendocino,"Crab, Dungeness, viscera",39.085568,-123.758588,
1809,2016-03-17,"CDFG Trawl Block 274, Manchest",,28.0,Mendocino,"Crab, Dungeness, viscera",39.085568,-123.758588,
1810,2016-03-17,"CDFG Trawl Block 274, Manchest",,25.0,Mendocino,"Crab, Dungeness, viscera",39.085568,-123.758588,
1811,2016-03-17,"CDFG Trawl Block 274, Manchest",,16.0,Mendocino,"Crab, Dungeness, viscera",39.085568,-123.758588,
1812,2016-03-17,"CDFG Trawl Block 274, Manchest",,9.4,Mendocino,"Crab, Dungeness, viscera",39.085568,-123.758588,
1813,2016-03-17,"CDFG Trawl Block 274, Manchest",,9.8,Mendocino,"Crab, Dungeness, viscera",39.085568,-123.758588,
1814,2016-03-17,"CDFG Trawl Block 133, Trinidad",,6.4,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1815,2016-03-17,"CDFG Trawl Block 133, Trinidad",,11.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1816,2016-03-17,"CDFG Trawl Block 133, Trinidad",,11.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1817,2016-03-17,"CDFG Trawl Block 133, Trinidad",,14.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1818,2016-03-17,"CDFG Trawl Block 133, Trinidad",,35.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1819,2016-03-17,"CDFG Trawl Block 133, Trinidad",,20.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1820,2016-03-17,"CDFG Trawl Block 133, Trinidad",,9.1,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1821,2016-03-17,"CDFG Trawl Block 133, Trinidad",,7.5,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1822,2016-03-17,"CDFG Trawl Block 133, Trinidad",,16.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1823,2016-03-17,"CDFG Trawl Block 133, Trinidad",<,2.5,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1824,2016-03-17,"CDFG Trawl Block 133, Trinidad",,41.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1825,2016-03-17,"CDFG Trawl Block 133, Trinidad",,10.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1832,2016-03-18,"CDFG Trawl Block 249, Ft Bragg",,17.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1833,2016-03-18,"CDFG Trawl Block 249, Ft Bragg",,25.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1834,2016-03-18,"CDFG Trawl Block 249, Ft Bragg",,24.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1835,2016-03-18,"CDFG Trawl Block 249, Ft Bragg",,24.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1836,2016-03-18,"CDFG Trawl Block 249, Ft Bragg",,8.9,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1837,2016-03-18,"CDFG Trawl Block 249, Ft Bragg",,16.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1849,2016-03-24,"CDFG Trawl Block 133, Trinidad",,2.8,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1850,2016-03-24,"CDFG Trawl Block 133, Trinidad",,17.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1851,2016-03-24,"CDFG Trawl Block 133, Trinidad",,8.6,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1852,2016-03-24,"CDFG Trawl Block 133, Trinidad",,28.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1853,2016-03-24,"CDFG Trawl Block 133, Trinidad",,5.4,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1854,2016-03-24,"CDFG Trawl Block 133, Trinidad",,7.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1855,2016-03-24,"CDFG Trawl Block 133, Trinidad",,13.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1856,2016-03-24,"CDFG Trawl Block 133, Trinidad",,9.6,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1857,2016-03-24,"CDFG Trawl Block 133, Trinidad",,40.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1858,2016-03-24,"CDFG Trawl Block 133, Trinidad",,12.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1859,2016-03-24,"CDFG Trawl Block 133, Trinidad",,17.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1860,2016-03-24,"CDFG Trawl Block 133, Trinidad",,7.9,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1861,2016-03-26,"CDFG Trawl Block 249, Ft Bragg",,18.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1862,2016-03-26,"CDFG Trawl Block 249, Ft Bragg",,9.9,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1863,2016-03-26,"CDFG Trawl Block 249, Ft Bragg",,3.6,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1864,2016-03-26,"CDFG Trawl Block 249, Ft Bragg",,5.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1865,2016-03-26,"CDFG Trawl Block 249, Ft Bragg",,35.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1866,2016-03-26,"CDFG Trawl Block 249, Ft Bragg",,39.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1867,2016-03-31,"CDFG Trawl Block 274, Manchest",,6.3,Mendocino,"Crab, Dungeness, viscera",39.085568,-123.758588,
1868,2016-03-31,"CDFG Trawl Block 274, Manchest",,28.0,Mendocino,"Crab, Dungeness, viscera",39.085568,-123.758588,
1869,2016-03-31,"CDFG Trawl Block 274, Manchest",,25.0,Mendocino,"Crab, Dungeness, viscera",39.085568,-123.758588,
1870,2016-03-31,"CDFG Trawl Block 274, Manchest",,4.8,Mendocino,"Crab, Dungeness, viscera",39.085568,-123.758588,
1871,2016-03-31,"CDFG Trawl Block 274, Manchest",,24.0,Mendocino,"Crab, Dungeness, viscera",39.085568,-123.758588,
1872,2016-03-31,"CDFG Trawl Block 274, Manchest",,23.0,Mendocino,"Crab, Dungeness, viscera",39.085568,-123.758588,
1879,2016-04-01,"CDFG Trawl Block 133, Trinidad",,15.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1880,2016-04-01,"CDFG Trawl Block 133, Trinidad",,8.8,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1881,2016-04-01,"CDFG Trawl Block 133, Trinidad",,6.4,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1882,2016-04-01,"CDFG Trawl Block 133, Trinidad",,8.9,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1883,2016-04-01,"CDFG Trawl Block 133, Trinidad",,11.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1884,2016-04-01,"CDFG Trawl Block 133, Trinidad",,27.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1885,2016-04-01,"CDFG Trawl Block 133, Trinidad",,7.4,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1886,2016-04-01,"CDFG Trawl Block 133, Trinidad",,10.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1887,2016-04-01,"CDFG Trawl Block 133, Trinidad",,6.5,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1888,2016-04-01,"CDFG Trawl Block 133, Trinidad",,15.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1889,2016-04-01,"CDFG Trawl Block 133, Trinidad",,16.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1890,2016-04-01,"CDFG Trawl Block 133, Trinidad",,5.8,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1897,2016-04-09,"CDFG Trawl Block 133, Trinidad",,11.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1898,2016-04-09,"CDFG Trawl Block 133, Trinidad",,58.0,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1899,2016-04-09,"CDFG Trawl Block 133, Trinidad",,6.3,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1900,2016-04-09,"CDFG Trawl Block 133, Trinidad",,5.6,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1901,2016-04-09,"CDFG Trawl Block 133, Trinidad",,6.9,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1902,2016-04-09,"CDFG Trawl Block 133, Trinidad",,9.5,Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,
1914,2016-04-10,"CDFG Trawl Block 249, Ft Bragg",,6.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1915,2016-04-10,"CDFG Trawl Block 249, Ft Bragg",,12.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1916,2016-04-10,"CDFG Trawl Block 249, Ft Bragg",,8.2,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1917,2016-04-10,"CDFG Trawl Block 249, Ft Bragg",,9.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1918,2016-04-10,"CDFG Trawl Block 249, Ft Bragg",,13.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1919,2016-04-10,"CDFG Trawl Block 249, Ft Bragg",<,2.5,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1920,2016-04-17,"CDFG Trawl Block 249, Ft Bragg",,11.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1921,2016-04-17,"CDFG Trawl Block 249, Ft Bragg",,9.4,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1922,2016-04-17,"CDFG Trawl Block 249, Ft Bragg",,17.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1923,2016-04-17,"CDFG Trawl Block 249, Ft Bragg",,8.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1924,2016-04-17,"CDFG Trawl Block 249, Ft Bragg",,28.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1925,2016-04-17,"CDFG Trawl Block 249, Ft Bragg",,5.4,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,
1926,2016-04-17,"CDFG Trawl Block 233, ShltCove",,4.6,Humboldt,"Crab, Dungeness, viscera",40.059503,-124.106499,
1927,2016-04-17,"CDFG Trawl Block 233, ShltCove",,17.0,Humboldt,"Crab, Dungeness, viscera",40.059503,-124.106499,
1928,2016-04-17,"CDFG Trawl Block 233, ShltCove",,2.9,Humboldt,"Crab, Dungeness, viscera",40.059503,-124.106499,
1929,2016-04-17,"CDFG Trawl Block 233, ShltCove",,8.1,Humboldt,"Crab, Dungeness, viscera",40.059503,-124.106499,
1930,2016-04-17,"CDFG Trawl Block 233, ShltCove",,5.0,Humboldt,"Crab, Dungeness, viscera",40.059503,-124.106499,
